text,id,screenname,retweetCount,isRetweet
?SEE YOU IN COURT?: President Trump takes to Twitter to blast appeals court?s decision to not reinstate travel order https://t.co/VZ9ZObar1B,8.30E+17,TODAYshow,7,FALSE
RT @CNN: Threats against judges involved in challenges to Trump's travel ban have prompted increased security https://t.co/Asm30BkEiV https?,8.30E+17,vandal_deezy,85,TRUE
RT @LupineTravel: Win a trip to North Korea simply by following us or RT this tweet! Full details here: https://t.co/8WxyL8fuub ? #dprk #tr?,8.30E+17,TraceyHalpin,572,TRUE
"RT @Amadeus_Africa: Travel agents get asked a lot of questions, some difficult, some inappropriate, and some just plain funny. https://t.co?",8.30E+17,Min_TourismKE,1,TRUE
"great price #8: Amerzam Neoprene Lunch Bags/Lunch Boxes, Waterproof Outdoor Travel Picnic Lunch Box? https://t.co/rw44D4KunY #tvs #christmas",8.30E+17,Af3ngr,0,FALSE
RT @DineshDSouza: Trump's lawyers made a tactical blunder in giving no reasons for his travel ban &amp; insisting judges have no power to revie?,8.30E+17,herredness66,94,TRUE
"Travel ban ruling: In court as on Twitter, Trump confronts problem of 'no evidence' for claims - Washington Post https://t.co/L5Zkr1r5o3",8.30E+17,GonzaloWolfred,0,FALSE
RT @iamsacross: Sometimes what's more important than where you travel to is who you travel with.,8.30E+17,pjack2803,426,TRUE
RT @dpletka: Krauthammer - The travel moratorium: A hopeless disaster https://t.co/bk5bXCvKJU,8.30E+17,MaxBoot,4,TRUE
"great price #7: Amerzam Neoprene Lunch Bags/Lunch Boxes, Waterproof Outdoor Travel Picnic Lunch Box? https://t.co/3xhzr55uoI #tvs #christmas",8.30E+17,f3ahmad,0,FALSE
New doc reveals the horrors of Black travel and legacy of 'The Green Book' https://t.co/MfbF9yOAhL,8.30E+17,honneybadger,0,FALSE
RT: #travel #photography #landscape #Photography : Rural by LoveandTime https://t.co/noYD2XAijX via @naikyk,8.30E+17,TogTweeter,0,FALSE
"RT @kompascom: Berkunjung ke Cap Go Meh Bogor Street Festival, Ini Lokasi Parkirnya. https://t.co/X9HAhivUga",8.30E+17,bima_____,3,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,InaAriawan,339,TRUE
i do a travel course and we are learning about healthy eating ??????,8.30E+17,uhmaliaa,0,FALSE
"great price #8: Amerzam Neoprene Lunch Bags/Lunch Boxes, Waterproof Outdoor Travel Picnic Lunch Box? https://t.co/BmgoEUV2dz #tvs #christmas",8.30E+17,f3ahmad,0,FALSE
RT @sinamonnroII: Retweet if you were/are a bad highschool student who wouldn't rule in favor of trumps racist travel ban https://t.co/gFmh?,8.30E+17,WYDCUTlE,552,TRUE
"Court Refuses to Reinstate Travel Ban, Dealing Trump Another Legal Loss, via @nytimes https://t.co/qSHopHmZd2",8.30E+17,kommunia,0,FALSE
Cienfeugos street - #travelblogger #travelling #travel #wanderlust #instatravel #cuba? https://t.co/EBE5gpKGNP,8.30E+17,Hesperiphona,0,FALSE
RT @Fact: Don't compare your progress with that of others. We all need our own time to travel our own distance.,8.30E+17,marcossergiop,232,TRUE
9th Circuit lets stand restraining order against Trump travel ban https://t.co/scLJWsH4W0 via @ABAJournal,8.30E+17,HCLawLib,0,FALSE
"<U+3052><U+3047><U+30FC><U+30FC><U+30FC><U+30FC>!
<U+65E5><U+751F><U+306B><U+3075><U+308A><U+304C><U+306A><U+3092><U+632F><U+3089><U+306A><U+304B><U+3063><U+305F><U+306E><U+306F><U+308F><U+3056><U+3068>!<U+FF1F>
?<U+30AB><U+30AD><U+30D5><U+30E9><U+30A4><U+30BD><U+30D5><U+30C8><U+3063><U+3066>!?<U+5CA1><U+5C71>˙<U+65E5><U+751F><U+300C><U+4E94><U+5473><U+306E><U+5E02><U+300D><U+3067><U+30AB><U+30AD><U+4E09><U+6627> | <U+5CA1><U+5C71><U+770C> https://t.co/y23D4w7a1S",8.30E+17,eriko_travel,0,FALSE
"Still can't get enough of the #desert, #JoshuaTrees &amp; the colorful #SevenMagicMountains <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> @fornearphoto
#vegas #art? https://t.co/NEE9ghpHPr",8.30E+17,arivetinglife,0,FALSE
"On the Blog: Denver Packing List https://t.co/lSPWWPO4Rv #travel, #ttot https://t.co/1LHcxpaYED",8.30E+17,TheBelleVoyage,0,FALSE
Charles Friedo Frize: #Tuscany - An Introduction To #Italy #travel #FrizeMedia #DigitalMarketing: https://t.co/Z2ZXmEbfML,8.30E+17,Charlesfrize,0,FALSE
I am on the verge to scream for the Doctor and travel with him to the future so I can watch the next ep https://t.co/bwtgnhCxv2,8.30E+17,PutriQuestie_,0,FALSE
"RT @BenvenutoTours: Awesome view of #CinqueTerre <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#Travel #Italy https://t.co/Q4fPWsJ54O",8.30E+17,__vineleaf,12,TRUE
RT @AC360: .@JeffreyToobin on court ruling against travel ban: It's a complete repudiation of Trump's position on this case https://t.co/Q9?,8.30E+17,therealzanetta,99,TRUE
"#travel #turkey #kargicak #top #kate #merhaba #istagood #sunlight #perfect @ Kargicak, Alanya https://t.co/WuTupbbef0",8.30E+17,katebrovarnik,0,FALSE
"RT @christiand: Remember, happiness is a way of travel, not a destination",8.30E+17,kwnstantina131,732,TRUE
"RT @B_Ubiquitous: Eternal Dance
#photography by Kirsty Lee
#Australia #sunset #weather #photo #nature #skies #wanderlust #travel <ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA>
https:/?",8.30E+17,donnasuehollan1,20,TRUE
"RT @mthai: 10 <U+0E27><U+0E31><U+0E14><U+0E1A><U+0E19><U+0E40><U+0E02><U+0E32> <U+0E17><U+0E35><U+0E48><U+0E04><U+0E38><U+0E13><U+0E15><U+0E49><U+0E2D><U+0E07><U+0E44><U+0E1B><U+0E2A><U+0E31><U+0E01><U+0E04><U+0E23><U+0E31><U+0E49><U+0E07><U+0E43><U+0E19><U+0E0A><U+0E35><U+0E27><U+0E34><U+0E15>
https://t.co/wcXExT8iE7 https://t.co/sgmvu18wDA",8.30E+17,papletima,11,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,CandiceBlog,339,TRUE
"#7: Amerzam Neoprene Lunch Bags/Lunch Boxes, Waterproof Outdoor Travel Picnic Lunch Box Bag Tote with Zipper and? https://t.co/kC8KpXNFrG",8.30E+17,android1112,0,FALSE
"RT @We_R_TheMedia: Fed Appeals Court Refuse 2 Protect Americans From Our Sworn Enemies

Refuses 2 Reinstate Trump Travel Ban

DISGRACE! 

#?",8.30E+17,tweet2u2,599,TRUE
RT @foxandfriends: ?SEE YOU IN COURT?: President Trump reacts to refusal to reinstate travel ban https://t.co/TztrDmyu9Z,8.30E+17,thomasarlin,35,TRUE
"#7: Amerzam Neoprene Lunch Bags/Lunch Boxes, Waterproof Outdoor Travel Picnic Lunch Box Bag Tote with Zipper and? https://t.co/wckJ1cMtOP",8.30E+17,joanz224,0,FALSE
Trump vows to fight travel ban ruling https://t.co/9i7FMheDJ8,8.30E+17,OtisPagels2,0,FALSE
Trump loses again as US appeals court rules against travel ban https://t.co/joBPfdaF62 via todayng https://t.co/JSAWQx9fiQ,8.30E+17,nottinbutaig,0,FALSE
https://t.co/agiPRtR4An Bags $10 Million of Series B Funding - Indian CEO (press release) (blog) https://t.co/V86zrDsgzl #Travel #Industry,8.30E+17,Manopeli,0,FALSE
We're #hiring! Click to apply: RN Registered Nurse Home Health Travel Nurse - https://t.co/ulkM5W9eQq #Nursing? https://t.co/sSllnmYZx9,8.30E+17,WorkWithSHC,0,FALSE
Trump vows to fight travel ban ruling https://t.co/sbzyzJi2SO,8.30E+17,McilwainDyan,0,FALSE
RT @politico: .@KellyannePolls : Administration 'fully confident' they will win ban lawsuit https://t.co/G7QwjPrjJq via @QuigleyAidan https?,8.30E+17,WikiWage,18,TRUE
"""Nur wer sich auf den Weg macht, wird neues Land entdecken!"" Hugo von Hofmannsthal #reisen #inspiration #travel https://t.co/HNyqJq8LNC",8.30E+17,eDreams_de,0,FALSE
#9: Laptop Backpack - Vitalismo Anti-theft Water Resistant School College Bag Travel Backpack Business Daypack Up? https://t.co/dZ6DzMmpNJ,8.30E+17,derwtarxyxing,0,FALSE
"<U+30EF><U+30E9><U+30B9><U+306E><U+4E00><U+756A><U+306E><U+9B45><U+529B><U+306F><U+30C8><U+30EC><U+30C3><U+30AD><U+30F3><U+30B0><U+2606>

<U+30C8><U+30EC><U+30C3><U+30AD><U+30F3><U+30B0><U+306B><U+8208><U+5473><U+306E><U+7121><U+3044><U+65B9><U+3067><U+3082><U+8857><U+304B><U+3089><U+898B><U+3048><U+308B><U+5C71><U+3005><U+3092><U+773A><U+3081><U+306A><U+304C><U+3089><U+306E><U+3093><U+3073><U+308A><U+3057><U+305F><U+308A>
<U+8FD1><U+304F><U+306E><U+6E29><U+6CC9><U+306B><U+884C><U+3063><U+305F><U+308A><U+306A><U+3069><U+30EF><U+30E9><U+30B9><U+3067><U+306E><U+697D><U+3057><U+307F><U+65B9><U+306F><U+305F><U+304F><U+3055><U+3093>!
https://t.co/xYPNb75xML 
https://t.co/P3akANWKnr&lt;",8.30E+17,55_travel,0,FALSE
Trump vows to fight travel ban ruling https://t.co/tyKdjfJhcv,8.30E+17,marva_glotfelty,0,FALSE
#9: Laptop Backpack - Vitalismo Anti-theft Water Resistant School College Bag Travel Backpack Business Daypack Up? https://t.co/kCPvNzBiCI,8.30E+17,Mulan_Jamila,0,FALSE
Thanks for the recent follow @tribalingual @zjmitche @Travel_1432 Happy to connect :) have a great Friday. <ed><U+00A0><U+00BD><ed><U+00B4><U+00B6> https://t.co/0KTOUw0aZi,8.30E+17,1Com4t3r,0,FALSE
Lampung Timur Punya Hutan Paling Rapat di Indonesia? - Detikcom https://t.co/em1QAwAj9P?,8.30E+17,FajarBhasuki,0,FALSE
"RT @TEN_GOP: Alan Dershowitz: ""Trump will win on travel ban at Supreme Court""
'See you in court' #9thCircuit https://t.co/BSB7IKB00Y",8.30E+17,az70runr,2215,TRUE
"RT @TEN_GOP: Alan Dershowitz: ""Trump will win on travel ban at Supreme Court""
'See you in court' #9thCircuit https://t.co/BSB7IKB00Y",8.30E+17,PlaysTrumpCard,2215,TRUE
"RT @christiand: Remember, happiness is a way of travel, not a destination",8.30E+17,fran_alegria2,732,TRUE
"RT @toriambers: 47 years ago on this day, @boeing's Queen of the Skies first took flight and revolutionized air travel forever #avgeek http?",8.30E+17,Jwgarridoa,143,TRUE
"<U+7D20><U+6674><U+3089><U+3057><U+3044><U+6599><U+7406><U+3092><U+632F><U+821E><U+3063><U+3066><U+304F><U+308C><U+305F><U+6599><U+7406><U+9577><U+3068><U+3001><U+3042><U+3063><U+305F><U+304B><U+3044><U+304A><U+3082><U+3066><U+306A><U+3057><U+3092><U+3057><U+3066><U+304F><U+308C><U+305F><U+5973><U+5C06><U+3068><U+3002>

<U+304A><U+8179><U+4E00><U+676F><U+306B><U+306A><U+3063><U+305F><U+3051><U+3069><U+3001><U+4E0D><U+601D><U+8B70><U+3068><U+3082><U+305F><U+308C><U+304C><U+306A><U+3044><U+3002><U+516B><U+666F><U+306E><U+98DF><U+4E8B><U+306F><U+307B><U+3093><U+3068><U+3053><U+308C><U+3002><U+7121><U+99C4><U+306A><U+3082><U+306E><U+304C><U+306A><U+3044><U+3063><U+3066><U+611F><U+3058><U+3002><U+307E><U+305F><U+98DF><U+3079><U+305F><U+304F><U+306A><U+308B><U+306A><U+30FC><U+3002><U+3054><U+99B3><U+8D70><U+3055><U+307E><U+3067><U+3057><U+305F>!

#<U+516B><U+666F>? https://t.co/gpjgzkCORl",8.30E+17,yzan_travel,0,FALSE
RT @CNN: Threats against judges involved in challenges to Trump's travel ban have prompted increased security https://t.co/Asm30BkEiV https?,8.30E+17,MNellTascon,85,TRUE
"RT @TEN_GOP: Alan Dershowitz: ""Trump will win on travel ban at Supreme Court""
'See you in court' #9thCircuit https://t.co/BSB7IKB00Y",8.30E+17,islandnae,2215,TRUE
"RT @nia4_trump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>9th Circuit Court Refuses to Reinstate #TravelBan. NOT Surprised.
#9thCircuit #NoBanNoWall #SCOTUS will Reinstate.
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>https:?",8.30E+17,Marjori77680062,406,TRUE
"A Federal Appeals Court Just Ruled Against Trump's ""Muslim Ban"" https://t.co/ewqXMK7LMq | Via MotherJones",8.30E+17,ProudlyLiberal,0,FALSE
@realDonaldTrump Stop using fear &amp; threats to justify your illegal travel ban. Is there an imminent threat? No. You are not king of America,8.30E+17,auntieal1,0,FALSE
RT @adamliptak: Ninth Circuit won?t reinstate President Trump?s travel ban,8.30E+17,singmaneeji,648,TRUE
RT @infaCareBaby: F&amp;RT to #win an @infaCareBaby Travel Set with 6 mini bottles - perfect for #halfterm travel! T&amp;Cs https://t.co/BNo98ANS5P?,8.30E+17,everissclaire,155,TRUE
Going to #ACAConf 2017? Getting to #Belfast is easier than ever! Travel info at https://t.co/M561RfdYo3,8.30E+17,ACA_Continence,0,FALSE
"The world's newest stargazing haven (and it's an hour from London).

https://t.co/Z9tnILw24p https://t.co/sHdHOlwH5Q",8.30E+17,ACTOURSUK,0,FALSE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,timmyRodog,339,TRUE
"RT @wesaidgotravel: Thank you to Nikki Noya @TheJetSetTV  for interviewing me about transformational #Travel!  #thejetsettv 
video: https:/?",8.30E+17,bob_mcinnis,8,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,Mousa_Seyedpour,339,TRUE
RT @ThinkHotels: http://t.co/PqA1uxbf8s's Twitter! Follow us as we share the latest #Hotel &amp; #Travel Deals from around the world http://t.c?,8.30E+17,Melissa_reeves3,78,TRUE
RT @CNN: She's the first woman to travel to every country in the world https://t.co/OfwVnh3Hf3 https://t.co/79uj49TunQ,8.30E+17,sillworld,666,TRUE
Trump vows to fight travel ban ruling https://t.co/QyST4wFJNN,8.30E+17,kaluna_shanika,0,FALSE
RT @EliLake: Trump's travel ban is not recruiting more terrorists https://t.co/ctowgZX4Xp via @BV,8.30E+17,John_Nowacki,10,TRUE
"RT @FoxNews: Iraqi archbishop backs Trump travel ban, hopes for aid to Christians  https://t.co/M9q00OVAZM via @perrych https://t.co/cOp6tE?",8.30E+17,Rosana711,750,TRUE
"RT @cnnbrk: Threats against judges involved in challenges to Trump's travel ban have prompted increased security, officials say https://t.c?",8.30E+17,juliekoenig21,1237,TRUE
#royalpalace #phompenh #cambodia #travel #trip #blackandwhite #instaphoto #kingpalace #backpack? https://t.co/S6UG2kFxu6,8.30E+17,AdrienAgmonge,0,FALSE
RT @ChalfontHoliday: Holiday mishaps could cost you hundreds -https://t.co/89x2GN7SAp - we always work with our customers to ensure they do?,8.30E+17,CSPChamber,1,TRUE
"Tokyo Sumo stadium!

https://t.co/UHbVseuO2I https://t.co/mOmKZLhXQZ",8.30E+17,JapanItemShop3,0,FALSE
RT @WomenintheWorld: Neurosurgeon and ?adventurer? to become 3rd woman of Indian origin to travel into space: https://t.co/0F0DEdTiEV https?,8.30E+17,scottywan82,112,TRUE
Notorious left-wing appeals court blocks Trump travel ban in flagrant abuse of judicial activism https://t.co/22x4rvBXDE via @pamelageller,8.30E+17,arhanden,0,FALSE
"So, if an #American is killed by a #refugee from one of the 7 countries in the travel ban EO, will all pols who opposed resign? #LeftHateUS",8.30E+17,need4truthiness,0,FALSE
"RT @FoxNews: Iraqi archbishop backs Trump travel ban, hopes for aid to Christians  https://t.co/M9q00OVAZM via @perrych https://t.co/cOp6tE?",8.30E+17,DarfishIzady,750,TRUE
"@Mattwheresdabat Hi Matthew, if sign up here - https://t.co/ogb4KoBdtH. You'll be in the know for all our latest sales &amp; promo codes. ^Dan",8.30E+17,ThomasCookUK,0,FALSE
RT @MarkRuffalo: Thank you @elonmusk Elon Musk's SpaceX and Tesla join filing against Trump's travel ban https://t.co/AluTgBZWZG,8.30E+17,GrungeGirl79,499,TRUE
Trump loses again as US appeals court rules against travel ban https://t.co/YNuVo6yLI7 via @todayng https://t.co/3LOd22u4pp,8.30E+17,NigeriaNewsdesk,1,FALSE
RT @MeyerCory23: HS officials need to get familiar with the Euro step.  It gets called as a travel 50% of the time.,8.30E+17,MMadren,3,TRUE
3 key Trump mistakes that led to the travel ban court defeat - Politico https://t.co/xXdlCkJ9TL,8.30E+17,B_Creeper,0,FALSE
Atau kalian juga ingin jadi agen Tour &amp; Travel dengan biaya minim? hubungi kami 0811 98 330 39,8.30E+17,gemuraitravel,0,FALSE
The latest The adventure travel Daily! https://t.co/jFPMb3zrqI Thanks to @VanessaRivers @J7eyBlank8 @Athenais777 #travel,8.30E+17,traveldglobe,0,FALSE
"RT @CraveForNews: Thousands of years ago, every lake was like Great Bear Lake. Now of the 10 largest lakes, it's the last of its kind. http?",8.30E+17,asserrasaofian,1,TRUE
Ayers Rock - Australia's Mystery In The Desert #FrizeMedia #travel https://t.co/2oNXzH4cEn,8.30E+17,Charlesfrize,0,FALSE
Trump's travel ban threatens our ability to spread American values abroad,8.30E+17,CecileFajer,0,FALSE
RT @CNNPolitics: Timeline: How President Donald Trump's travel ban unraveled https://t.co/WcJJX1ySQ5 https://t.co/eEZQsXE3pP,8.30E+17,blackscholar,12,TRUE
"RT @CBSNews: After 9th Circuit ruling upholds travel ban suspension, Pres. Trump tweeted ""SEE YOU IN COURT"" https://t.co/5dGEm2mj7b https:/?",8.30E+17,CBS5Desk,21,TRUE
RT @YWCAHotel: RT @fsog_greysessed: Vancouver from the Harbour Seaplane! <ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #tbt #travel https://t.co/FXPLZNnTQx,8.30E+17,HobbitonHD,1,TRUE
Trump vows to fight travel ban ruling https://t.co/eUvJa69IrY,8.30E+17,ThereseStarks3,0,FALSE
"RT @patrickgaley: Amid outcry over Trump travel ban, the UK government has quietly barred *disabled* *child* *refugees* from entering https?",8.30E+17,burgerwithfries,1079,TRUE
@asinghsings @SeaAnna777 @FoxNews @Judgenap Try this one https://t.co/6fPkMqwXJd,8.30E+17,dkvoges,0,FALSE
"""SEE YOU IN COURT"": Trump defiant after appeals court ruled against reinstating his travel ban https://t.co/UrPmCI3Pcm",8.30E+17,CraveForNews,0,FALSE
Syrian refugee family reunites as travel ban ruling announced: https://t.co/1gszpXtKw3,8.30E+17,newschannelnine,1,FALSE
"RT @HARTTAS: Be aware of the possibility of black ice on untreated roadways this morning. Allow extra travel time. Reduce speed, use cautio?",8.30E+17,HunterdonReview,1,TRUE
Muslim U.S. Olympian Ibtihaj Muhammad says she was held by U.S. Customs https://t.co/Az5bH8XcK3,8.30E+17,davidr8203,0,FALSE
RT @VeganFoodQuest: #Vegan Burgers and Dogs: Astrid Och Apornas Spiseri https://t.co/L95HIahJBl #travel #vegantravel #copenhagen via @burge?,8.30E+17,burgerabroad,1,TRUE
CNN&gt; Trump vows to fight travel ban ruling: Three federal judges unanimously refused to? https://t.co/GCqdtYPrKt,8.30E+17,vnewsen,0,FALSE
RT @CNNPolitics: Timeline: How President Donald Trump's travel ban unraveled https://t.co/WcJJX1ySQ5 https://t.co/eEZQsXE3pP,8.30E+17,kafalaj,12,TRUE
"Travel slowed, schools closed in much of Atlantic Canada after major storm https://t.co/w9ZnEZuMfW #Globe #Mail #news",8.30E+17,worldnews_net,1,FALSE
"RT @nytimes: The ruling on Trump?s immigration order, explained https://t.co/fGc9hIXLxH https://t.co/3DXb2saF2l",8.30E+17,NewsDesirer,155,TRUE
Trump vows to fight travel ban ruling https://t.co/HQXFi0mpOs,8.30E+17,GainesChristia1,0,FALSE
Trump vows to fight travel ban ruling https://t.co/pqGhXEI2tT,8.30E+17,FrosteSuzanne,0,FALSE
RT @Martina: Read The Federal Appeals Court?s Ruling On Donald Trump?s Travel Ban- ahhh https://t.co/Jv7fGpgVmF,8.30E+17,minirhyder,16,TRUE
RT @JoyAnnReid: .@CNN is reporting that at least one of the appeals court judges hearing Trump's travel ban case has needed extra security?,8.30E+17,MaryNesham,5433,TRUE
"RT @nytimes: The ruling on Trump?s immigration order, explained https://t.co/fGc9hIXLxH https://t.co/3DXb2saF2l",8.30E+17,HannahChapter1,155,TRUE
Discover Cuba?s cultural and natural wonders on an off-the-beaten-path adventure #Cuba #travel? https://t.co/hYtSZ3fdrU,8.30E+17,Black_Tomato,0,FALSE
RT @RichardWeaving: Judges Keep Falsely Saying No Terrorists Came From Countries Affected By Travel Ban https://t.co/cMVFohXAvx via @dailyc?,8.30E+17,jovanclordim,46,TRUE
"RT @CNN: An alien landscape? Nope, it?s Ethiopia's Danakil Depression -- and it might offer clues about life on other planets https://t.co/?",8.30E+17,Kenkwokie,102,TRUE
The latest The Scotland Daily News! https://t.co/M3jPyKVIax Thanks to @Victor_Brierley @Rabbies_Travel #scotland #edinburgh,8.30E+17,whiskys_co_uk,1,FALSE
"RT @EgyptInPhotoes: Under water open museum <ed><U+00A0><U+00BD><ed><U+00B8><U+00AE><ed><U+00A0><U+00BD><ed><U+00B9><U+0088> #Alexandria 
#Egypt #visitEgypt
#travel #holiday https://t.co/N7pvjf2nT7",8.30E+17,HyunYaelle,17,TRUE
Trump vows to fight travel ban ruling https://t.co/87WfX6Lh4E,8.30E+17,SaynsberryPeggy,0,FALSE
Trump vows to fight travel ban ruling https://t.co/xAFXFa11Zm,8.30E+17,SanaPluym1,0,FALSE
RT @Ameer4224: 10 Feb <U+0631><U+062D><U+0644><U+062A><U+064A> <U+0644><U+062C><U+0632><U+0631> <U+0627><U+0644><U+0645><U+0644><U+0648><U+0643> <U+0627><U+0644><U+0627><U+0631><U+0628><U+0639><U+0647> #<U+0631><U+0627><U+062C><U+0627>_<U+0623><U+0645><U+0628><U+0627><U+062A> #<U+062D><U+0628>_<U+0627><U+0644><U+0627><U+0646><U+062F><U+0648>_<U+064A><U+062C><U+0645><U+0639><U+0646><U+0627> #<U+0645><U+062C><U+0645><U+0648><U+0639><U+0629>_<U+0645><U+062D><U+0628><U+064A>_<U+0627><U+0644><U+0633><U+0641><U+0631> #<U+0631><U+0648><U+0627><U+062F>_<U+0625><U+0646><U+062F><U+0648><U+0646><U+064A><U+0633><U+064A><U+0627>  #<U+0627><U+0646><U+062F><U+0648><U+0646><U+064A><U+0633><U+064A><U+0627> #<U+0642><U+0631><U+0648><U+0628>_<U+0631><U+062D><U+0627><U+0644>  #I?,8.30E+17,d7d7mee,9,TRUE
RT: #Photography | Sunset Garda | #PhotoOfTheDay #Travel #Photo https://t.co/9G61Ibyoue via @Randallr75,8.30E+17,TogTweeter,0,FALSE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,harumaki0141,339,TRUE
"RT @destinosin: Today's Daily Escape is from Torres del Paine #Patagonia #Chile
https://t.co/mPtq5jFtsC
#Travel #DestinosIn @destinosin @be?",8.30E+17,freetwit09,425,TRUE
RT @JoyAnnReid: .@CNN is reporting that at least one of the appeals court judges hearing Trump's travel ban case has needed extra security?,8.30E+17,hops_and_smoke,5433,TRUE
RT @CNN: She's the first woman to travel to every country in the world https://t.co/OfwVnh3Hf3 https://t.co/79uj49TunQ,8.30E+17,HappyFoodieMTL,666,TRUE
RT @TRUMPMOVEMENTUS: 'So Profoundly Wrong': Judge Nap Slams Court's Ruling on Immigration Order https://t.co/qDm2fdGZLB,8.30E+17,Tbjvanbinhsjc,42,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,ameatball,339,TRUE
RT @dee12399_9: 8/12 Travel in Thailand  all year round In 2017. #Hot #Hit #Tour8<U+20E3> #July #KangHinpPeng(Waterfall) in Na Di District of Prac?,8.30E+17,Adel17482740,12,TRUE
Ein neues Abenteuer beginnt Minecraft Travel #02: https://t.co/ORLGi2yQ5Y Åber @YouTube,8.30E+17,kai_hasi,0,FALSE
"RT @orlandosentinel: Universal offer: Buy 2-day ticket, get 2 days free https://t.co/2Y9jlR9h0C https://t.co/fDHTdU5tpT",8.30E+17,realtyoptimist,5,TRUE
"RT @FoxNews: Iraqi archbishop backs Trump travel ban, hopes for aid to Christians  https://t.co/M9q00OVAZM via @perrych https://t.co/cOp6tE?",8.30E+17,scraptoress,750,TRUE
Niat nak study harini sebelum travel esok terbengkalai <ed><U+00A0><U+00BC><ed><U+00BC><U+009A>,8.30E+17,AnymHssn,0,FALSE
A look at what comes next in Trump travel ban case https://t.co/RIxAugtJKa,8.30E+17,WFLA,0,FALSE
Trump vows to fight travel ban ruling https://t.co/OAnWYPnuF2,8.30E+17,EstelleGideon1,0,FALSE
"RT @FoxNews: Iraqi archbishop backs Trump travel ban, hopes for aid to Christians  https://t.co/M9q00OVAZM via @perrych https://t.co/cOp6tE?",8.30E+17,ladymacbeth1212,750,TRUE
RT @seb_ly: Ideal candidate based in #Brighton or London and happy to travel and work outdoors with a brilliant friendly team https://t.co/?,8.30E+17,javorszky,1,TRUE
RT @TheBucktList: Let's travel the world <ed><U+00A0><U+00BC><ed><U+00BC><U+008D><ed><U+00A0><U+00BD><ed><U+00B7><U+00BB> https://t.co/gYvyx2psed,8.30E+17,AABBTT_,196,TRUE
RT @Fearofgrowup: Travel. As much as you can. As far as you can. As long as you can. Life?s not meant to be lived in one place.,8.30E+17,Amplilib_ch,22,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,_biitss,339,TRUE
RT @Havenlust: To travel is to live. <ed><U+00A0><U+00BD><ed><U+00B2><U+0097> #wisdom #malta @Maicarivera_ https://t.co/pee3pJbalu #art #sunrise #You https://t.co/L4OdCYlUsH,8.30E+17,mmsexybetty,47,TRUE
RT @Nazran_AL: I want to travel but my money travel first.,8.30E+17,syaafitry,151,TRUE
"<U+0634><U+0642><U+0629> <U+0644><U+0644><U+0628><U+064A><U+0639> <U+0641><U+064A> <U+0645><U+0646><U+0637><U+0642><U+0629> <U+0645><U+0648><U+062F><U+0627><U+0646><U+064A><U+0627> 
00905380555840 https://t.co/uLYnn8xDtB",8.30E+17,alkout_travel,0,FALSE
"INLAH BEBERAPA KELAKUAN ANEH PENUMPANG SAAT NAIK ANGKUTAN UMUM. BIKIN TEPOK JIDAT

Angkutan umum memang paling... https://t.co/kAxtsVkLvb",8.30E+17,dahlandahi,0,FALSE
RT @CNN: Threats against judges involved in challenges to Trump's travel ban have prompted increased security https://t.co/Asm30BkEiV https?,8.30E+17,harmonyparadex,85,TRUE
RT @Reuters: Trump say appeals court decision on travel ban was 'political'. Via @ReutersTV https://t.co/vUnInRSE0B https://t.co/mzz5i67c3b,8.30E+17,newraqqa,73,TRUE
RT @DavidAFrench: The Ninth Circuit Just Issued a Dangerous Ruling against Donald Trump?s Immigration Order -- my first thoughts https://t.?,8.30E+17,thinkdelta,244,TRUE
"RT @Cyprus4Holidays: <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BC><ed><U+00BC><U+009E><ed><U+00A0><U+00BC><ed><U+00BF><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+0084> Is #Cyprus in your wish list?

#travel #holidays @fodorstravel @travelchannel https://t.co/IRTl4MxPUu",8.30E+17,toplee2,7,TRUE
